Date,Open,High,Low,Last,Volume,Open Interest
1998/8/13,343,345,338.25,338.5,0,0
1998/8/12,336,344,332,341.5,0,0
1998/8/11,334,338,331,334,0,0
1998/8/10,332,334.5,331.5,332.5,0,0
1998/8/7,329,332,328,329,0,0
1998/8/6,323,331,323,327,0,0
1998/8/5,319,325,319,324,0,0
1998/8/4,326,326.5,318,320.25,0,0
1998/8/3,328,328,322,324.5,0,0
1998/7/31,331.5,334.5,328,328.25,0,0
1998/7/30,330.5,336,330.5,333,0,0
1998/7/29,336,336,327.25,332.75,0,0
1998/7/28,339,339,335.5,335.75,0,0
1998/7/27,344.5,344.5,339,339.5,0,0
1998/7/24,347,349.5,346.5,347.5,0,0
1998/7/23,348,349,345.25,348,0,0
1998/7/22,344,344,337.5,338,0,0
1998/7/21,349.5,349.5,345,345,0,0
1998/7/20,348,351.75,348,349,0,0
1998/7/17,348,350.5,346.5,350,0,0
1998/7/16,349,350.5,346,346.25,0,0
1998/7/15,351.25,351.25,346,347,0,0
1998/7/14,351.5,352.5,349.5,350.5,0,0
1998/7/13,353,354,352,352.75,0,0
1998/7/10,351.5,356,350.25,351,0,0
1998/7/9,356.5,358.25,355,355,0,0
1998/7/8,366,368,357.5,357.5,0,0
1998/7/7,362,365,360,362.5,0,0
1998/7/6,352.5,359.25,352,358.5,0,0
1998/7/2,356,357.5,353.5,353.5,0,0
1998/7/1,356,357,353.5,356.75,0,0
1998/6/30,361,361,354.75,358,0,0
1998/6/29,353,356,349,351,0,0
1998/6/26,363,363.25,359.5,360.25,0,0
1998/6/25,367,371.5,364,364,0,0
1998/6/24,364,374,363,372.5,0,0
1998/6/23,359,367,359,366.5,0,0
1998/6/22,357.5,359.75,356,357.25,0,0
1998/6/19,360,362.5,358.75,359.5,0,0
1998/6/18,356,357.25,354.5,355,0,0
1998/6/17,354,360,354,356.5,0,0
1998/6/16,352,354,349,352,0,0
1998/6/15,355.5,355.5,350,350.5,0,0
1998/6/12,353.5,359,353.5,356.5,0,0
1998/6/11,352.5,357.25,352,354.5,0,0
1998/6/10,351.5,353,350.5,353,0,0
1998/6/9,349,351,348,350.5,0,0
1998/6/8,355,356.5,348,349.25,0,0
1998/6/5,360.5,361,357.5,357.5,0,0
1998/6/4,364,365,361,362,0,0
1998/6/3,369,369.25,364,364.5,0,0
1998/6/2,367,367,364,366.25,0,0
1998/6/1,362.5,363,361.5,362.5,0,0
1998/5/29,363,366.75,362,362.5,0,0
1998/5/28,365,366.25,362,362.5,0,0
1998/5/27,364.5,366,361.5,364,0,0
1998/5/26,365,366.5,364,364.25,0,0
1998/5/22,366,369.5,366,367,0,0
1998/5/21,368,369,363.5,363.5,0,0
1998/5/20,362.5,366.25,362.5,366,0,0
1998/5/19,363,363.5,361.75,362.25,0,0
1998/5/18,364,367.5,362.5,364,0,0
1998/5/15,366,366.25,364,364.75,0,0
1998/5/14,366,367.25,364.5,367,0,0
1998/5/13,365.75,368.75,365.5,366.25,0,0
1998/5/12,360,365,360,364.5,0,0
1998/5/11,360,364,360,361.75,0,0
1998/5/8,373,374.25,371,371.25,0,0
1998/5/7,379.5,382,371.5,379.25,0,0
1998/5/6,375,382,375,381,0,0
1998/5/5,367,374,366,373.5,0,0
1998/5/4,363,368,363,366,0,0
1998/5/1,361,363,360,360.75,0,0
1998/4/30,362,363.25,360.25,360.5,0,0
1998/4/29,367.5,368,362,362,0,0
1998/4/28,365.5,368,363.75,365.25,0,0
1998/4/27,362,365,362,364,0,0
1998/4/24,367,368.5,364,365.5,0,0
1998/4/23,368,369,363.25,365.75,0,0
1998/4/22,369,371,367,368,0,0
1998/4/21,369,373.5,369,372.25,0,0
1998/4/20,371,371.5,369,370.25,0,0
1998/4/17,371.5,374,370.5,373,0,0
1998/4/16,373.5,374.25,368,371.75,0,0
1998/4/15,374.5,377.25,374,374,0,0
1998/4/14,374,375.5,372,373.75,0,0
1998/4/13,373.25,375.5,371,372,0,0
1998/4/9,374.5,375.25,369.5,373,0,0
1998/4/8,374.25,376.5,374,374.5,0,0
1998/4/7,378,378.25,374,374.25,0,0
1998/4/6,379,379,374.5,377.5,0,0
1998/4/3,382.5,383,379,380.75,0,0
1998/4/2,381,383,379,382.75,0,0
1998/4/1,389,389.5,378,380.5,0,0
1998/3/31,393.5,393.5,387,388,0,0
1998/3/30,388,392.5,387,391.25,0,0
1998/3/27,383.5,385.5,380,385,0,0
1998/3/26,392,392,383,383,0,0
1998/3/25,392,392.5,389.5,391,0,0
1998/3/24,391,391.5,388.75,389.5,0,0
1998/3/23,386,391,385.25,390.25,0,0
1998/3/20,380.5,382,378.5,378.75,0,0
1998/3/19,384,384,380.5,381,0,0
1998/3/18,387,391,384.5,384.5,0,0
1998/3/17,385,388.25,384.5,385.25,0,0
1998/3/16,388.75,389,383.5,383.5,0,0
1998/3/13,392.5,392.5,387.5,388,0,0
1998/3/12,397,397,393,393.25,0,0
1998/3/11,395.5,399.5,393.25,398,0,0
1998/3/10,388,391.5,388,391.5,0,0
1998/3/9,390,390.5,387,387,0,0
1998/3/6,384,387.75,383.5,385.5,0,0
1998/3/5,385,385.5,382.5,382.5,0,0
1998/3/4,387.5,388,383,383.5,0,0
1998/3/3,389.5,391.75,387,388,0,0
1998/3/2,388.5,393.75,387,389,0,0
1998/2/27,380,388.25,380,387.5,0,0
1998/2/26,383.25,383.5,381,381.75,0,0
1998/2/25,380,380.75,377,379.25,0,0
1998/2/24,388.5,388.5,379.5,380.25,0,0
1998/2/23,387,389.75,386.5,388.5,0,0
1998/2/20,387.5,389,385,387.5,0,0
1998/2/19,381.5,387,380.5,386.75,0,0
1998/2/18,382.5,383.25,381.25,383,0,0
1998/2/17,386.5,386.5,380.75,382.5,0,0
1998/2/13,391,391,386.5,387,0,0
1998/2/12,389.5,391,386.5,390,0,0
1998/2/11,389.5,391.25,386.5,389.5,0,0
1998/2/10,389,392,388.5,391.5,0,0
1998/2/9,386,389,386,389,0,0
1998/2/6,388.5,391,384.75,386.25,0,0
1998/2/5,390,394,389,389,0,0
1998/2/4,393,394.75,391,391.25,0,0
1998/2/3,392,395.25,390.25,393.75,0,0
1998/2/2,388,391.5,386,391.5,0,0
1998/1/30,388,389.25,387,388,0,0
1998/1/29,390,390.75,387,388,0,0
1998/1/28,389,392,388.5,388.5,0,0
1998/1/27,392.5,397.5,388.75,389,0,0
1998/1/26,384,391.5,383,391.5,0,0
1998/1/23,382,384.75,381.5,382,0,0
1998/1/22,380,381,377.75,381,0,0
1998/1/21,380.5,381.25,378.5,378.75,0,0
1998/1/20,384.5,384.5,380.5,382.5,0,0
1998/1/16,383,386.5,382.75,384.25,0,0
1998/1/15,377.75,383.5,377,383.5,0,0
1998/1/14,386.5,387.5,379.5,379.75,0,0
1998/1/13,384,393,383.5,386,0,0
1998/1/12,376.5,379.5,376.5,377.75,0,0
1998/1/9,374.5,377.5,374.5,376.5,0,0
1998/1/8,378.5,378.5,374.5,374.5,0,0
1998/1/7,376.5,379.5,373.5,379.5,0,0
1998/1/6,379,382,376.25,376.5,0,0
1998/1/5,380,382.5,378.5,380.25,0,0
1998/1/2,378,378.75,376.5,378.75,0,0
1997/12/31,382.5,382.5,377.25,378.5,0,0
1997/12/30,382.5,383.75,379.5,380.75,0,0
1997/12/29,389,389,382.5,383,0,0
1997/12/26,385.5,386.5,384,385.25,0,0
1997/12/24,385.5,387.75,384,384,0,0
1997/12/23,382,383,379.75,383,0,0
1997/12/22,382,387,381,381.5,0,0
1997/12/19,374.75,379,372,378,0,0
1997/12/18,385,385,375,375.5,0,0
1997/12/17,383,385.75,383,384,0,0
1997/12/16,383,386,380.5,381,0,0
1997/12/15,380,381.75,379.5,381.25,0,0
1997/12/12,387.5,387.5,379.75,380,0,0
1997/12/11,393.5,393.5,387.5,388,0,0
1997/12/10,395.5,395.5,392.25,393.5,0,0
1997/12/9,395.25,397,394.25,394.5,0,0
1997/12/8,395,398.75,394.25,396,0,0
1997/12/5,391.5,393.5,390.25,393.5,0,0
1997/12/4,390,391.5,389.5,390,0,0
1997/12/3,389,392.5,389,391.75,0,0
1997/12/2,394,394,389,390,0,0
1997/12/1,395,396.5,392.5,393.75,0,0
1997/11/28,392,394.75,392,393.5,0,0
1997/11/26,390,393,390,391,0,0
1997/11/25,392.5,392.5,388,388.75,0,0
1997/11/24,392,393.5,391.25,393,0,0
1997/11/21,389.5,391.5,389.5,390.75,0,0
1997/11/20,393,394,389.5,389.5,0,0
1997/11/19,396,396,392,393,0,0
1997/11/18,397,400,396,396.25,0,0
1997/11/17,392.5,397.5,391.5,397.25,0,0
1997/11/14,395,395,392.5,393.5,0,0
1997/11/13,396.5,397.25,394,394.5,0,0
1997/11/12,398,398,395,395,0,0
1997/11/11,399.75,402.5,399,399.25,0,0
1997/11/10,401,401,397.5,399.25,0,0
1997/11/7,401.5,405.5,401.5,404.75,0,0
1997/11/6,400,403.5,399,402.5,0,0
1997/11/5,403,403.5,401,403,0,0
1997/11/4,405.75,405.75,404,404.5,0,0
1997/11/3,406.75,407.25,405.75,406.75,0,0
1997/10/31,406,406.5,402.5,402.5,0,0
1997/10/30,401,406,400.75,404,0,0
1997/10/29,404.5,407,403.5,403.5,0,0
1997/10/28,404,404,399,403,0,0
1997/10/27,410,410,403.25,403.25,0,0
1997/10/24,410,411,407,410.5,0,0
1997/10/23,413,414,409.5,409.5,0,0
1997/10/22,417,417.5,414,416.5,0,0
1997/10/21,413.5,417.5,412.5,417.25,0,0
1997/10/20,407,411.5,407,410,0,0
1997/10/17,405,408,404.5,405.5,0,0
1997/10/16,411,412,406,406,0,0
1997/10/15,409,412,408,410.5,0,0
1997/10/14,,406.25,406.25,406.25,0,0
1997/10/13,406,412,406,409.5,0,0
1997/10/10,413,413,405,405.25,0,0
1997/10/9,405,413,405,412,0,0
1997/10/8,406.25,409.5,404,405,0,0
1997/10/7,401,410,399,406,0,0
1997/10/6,402.5,402.5,399.5,401,0,0
1997/10/3,399,402.5,398.5,401.75,0,0
1997/10/2,395,399.5,393.5,398.75,0,0
1997/10/1,397,398.5,395.25,395.25,0,0
1997/9/30,401.25,401.25,397.25,399.5,0,0
1997/9/29,397.5,400.5,397.5,400.5,0,0
1997/9/26,402,402,397.5,398.5,0,0
1997/9/25,403,405,402,403,0,0
1997/9/24,404,405.5,399,400,0,0
1997/9/23,404.5,409,404,406,0,0
1997/9/22,400,404,398.5,404,0,0
1997/9/19,400.5,402.25,398,399.25,0,0
1997/9/18,406,408.5,400,400.25,0,0
1997/9/17,402,404,397.5,403,0,0
1997/9/16,403,404.75,400.5,403,0,0
1997/9/15,401.5,403,399.5,401.5,0,0
1997/9/12,408,408,402,402.75,0,0
1997/9/11,407,407,403.5,406.75,0,0
1997/9/10,408,409.5,406,408.25,0,0
1997/9/9,403,408.75,402,407,0,0
1997/9/8,407,407,400,402.25,0,0
1997/9/5,407.5,410.5,407,407.25,0,0
1997/9/4,407,410,405.5,407.25,0,0
1997/9/3,415,415,408,408.5,0,0
1997/9/2,415.75,417,413.5,414.75,0,0
1997/8/29,417,423.25,414,414.75,0,0
1997/8/28,413,420.5,409,416.75,0,0
1997/8/27,405,413,403.5,410.75,0,0
1997/8/26,404,406.5,403.5,403.5,0,0
1997/8/25,410,410.5,404,404.75,0,0
1997/8/22,408,412,408,410.5,0,0
1997/8/21,406,408,405.5,408,0,0
1997/8/20,404.5,407,401.5,402.5,0,0
1997/8/19,405,406.5,403,404.75,0,0
1997/8/18,397,401,396.5,400.25,0,0
1997/8/15,395,399,393,395.75,0,0
1997/8/14,398,399.5,395,395.5,0,0
1997/8/13,402,402.5,398,399.75,0,0
1997/8/12,409,411,401.5,401.75,0,0
1997/8/11,404,408,402.5,405,0,0
1997/8/8,405,410.5,404,405.5,0,0
1997/8/7,399.5,409,397.5,404.25,0,0
1997/8/6,395,402.5,394.75,400,0,0
1997/8/5,394,394,392,392,0,0
1997/8/4,408,408,395.25,396,0,0
1997/8/1,403,406,400,404,0,0
1997/7/31,396.5,407.5,395,405,0,0
1997/7/30,401,402,392,395.75,0,0
1997/7/29,395,400,393.5,398,0,0
1997/7/28,396,398.5,393,393,0,0
1997/7/25,400,400.75,395,396.5,0,0
1997/7/24,398.5,400,397.5,399,0,0
1997/7/23,400.5,406,399.5,401,0,0
1997/7/22,393,397,390.5,393.75,0,0
1997/7/21,375,389.5,373,387.75,0,0
1997/7/18,376,381,376,380.5,0,0
1997/7/17,370,374.5,369.5,373.25,0,0
1997/7/16,372.5,372.5,369,369.25,0,0
1997/7/15,370,376,368,373,0,0
1997/7/14,367,376,367,370,0,0
1997/7/11,361.5,363.25,356.5,360.25,0,0
1997/7/10,367,367,361,361.5,0,0
1997/7/9,358,367,358,367,0,0
1997/7/8,354,359,354,356.25,0,0
1997/7/7,356,356.75,351.5,351.75,0,0
1997/7/3,362,362.5,358,358.5,0,0
1997/7/2,360,364,360,362.5,0,0
1997/7/1,364.5,368.5,360.5,362,0,0
1997/6/30,365,366,361,365.5,0,0
1997/6/27,376,376,369.25,371,0,0
1997/6/26,370,377.5,370,375,0,0
1997/6/25,364.5,369.5,363.25,367.5,0,0
1997/6/24,364,368.5,362.75,364.5,0,0
1997/6/23,368,369,360.5,363,0,0
1997/6/20,375,376.5,369,370,0,0
1997/6/19,375,376.5,374.5,375.25,0,0
1997/6/18,377.5,377.75,375,375.5,0,0
1997/6/17,379,381,376.5,377.75,0,0
1997/6/16,390,390,377,377,0,0
1997/6/13,400,401,391,392.25,0,0
1997/6/12,406,407,395,396,0,0
1997/6/11,407.5,409,404.5,407,0,0
1997/6/10,408,413,405.5,406,0,0
1997/6/9,396,406.25,396,405.5,0,0
1997/6/6,393,395,390,395,0,0
1997/6/5,386,392,386,388.5,0,0
1997/6/4,388,389.5,385.75,387.25,0,0
1997/6/3,389.5,390,386.5,388.25,0,0
1997/6/2,393.5,394,386.5,387.5,0,0
1997/5/30,391,394.5,387.5,391.5,0,0
1997/5/29,396.5,400.5,386,386.25,0,0
1997/5/28,391.5,396,385.5,392.25,0,0
1997/5/27,399,399,390,390.75,0,0
1997/5/23,404,405,399,399,0,0
1997/5/22,410,410.5,403.5,404.75,0,0
1997/5/21,406,409,403,407,0,0
1997/5/20,418,418.5,406,406,0,0
1997/5/19,413,418,410,417.75,0,0
1997/5/16,416,418,415.5,417,0,0
1997/5/15,417,421,414,414,0,0
1997/5/14,418,418,407.25,414.75,0,0
1997/5/13,416,418,411.5,417,0,0
1997/5/12,424.5,427,415.5,416.5,0,0
1997/5/9,429,432.25,428.5,431,0,0
1997/5/8,422,429,418,427,0,0
1997/5/7,420,425,420,420.75,0,0
1997/5/6,419.5,420,413.25,415,0,0
1997/5/5,430,433,420.25,421.75,0,0
1997/5/2,434,438.5,431,431.5,0,0
1997/5/1,446,448,439,439.25,0,0
1997/4/30,439,447.5,439,446,0,0
1997/4/29,432,438.5,430.5,434.25,0,0
1997/4/28,439,439,429,432.75,0,0
1997/4/25,444,445,439.75,442.75,0,0
1997/4/24,453,453.5,439,439.5,0,0
1997/4/23,461,462.5,454.5,455,0,0
1997/4/22,467,470,458,466.75,0,0
1997/4/21,470,479.5,462,468.25,0,0
1997/4/18,450,464.5,446.5,463.25,0,0
1997/4/17,434,454.5,432,450.5,0,0
1997/4/16,437,439,431,431,0,0
1997/4/15,440,445,428,440.5,0,0
1997/4/14,438,439.75,438,439.75,0,0
1997/4/11,417,427.5,417,419.75,0,0
1997/4/10,410,414,406,412,0,0
1997/4/9,404.5,407.5,404.25,405.5,0,0
1997/4/8,404,409.75,402.25,405,0,0
1997/4/7,397,403.5,394.5,401.75,0,0
1997/4/4,390.5,390.5,386.25,389.25,0,0
1997/4/3,396,397.25,391,391,0,0
1997/4/2,401,402,394,397.5,0,0
1997/4/1,406,412,401,404,0,0
1997/3/31,409,412.75,403,403.25,0,0
1997/3/27,405,408.5,404,407,0,0
1997/3/26,396.5,402.75,396.5,400.75,0,0
1997/3/25,393,397.25,393,397,0,0
1997/3/24,390,393,388.25,391,0,0
1997/3/21,395,396.75,389,392,0,0
1997/3/20,392.5,403.25,392.5,400,0,0
1997/3/19,388.5,394.25,387.5,393.5,0,0
1997/3/18,386.25,389.25,384.5,388.75,0,0
1997/3/17,392,392,385.75,387.25,0,0
1997/3/14,388,393,387.5,390,0,0
1997/3/13,385.5,386.25,381.5,384.5,0,0
1997/3/12,388,389.75,385.5,385.5,0,0
1997/3/11,380,385,380,384.25,0,0
1997/3/10,379.25,384,377,383.75,0,0
1997/3/7,380,381.75,375.5,377,0,0
1997/3/6,377,380,375.5,378.5,0,0
1997/3/5,379.5,380.5,374,374.75,0,0
1997/3/4,384,388,376,377.5,0,0
1997/3/3,379,385,379,383.25,0,0
1997/2/28,371.5,376.25,371.5,375.5,0,0
1997/2/27,369,377.5,369,373.5,0,0
1997/2/26,371,371.75,368,368.75,0,0
1997/2/25,372.5,373,367,371.5,0,0
1997/2/24,374.5,377.5,371.5,373,0,0
1997/2/21,368,374.5,365.25,373.5,0,0
1997/2/20,360.25,367,360.25,366,0,0
1997/2/19,361,366.25,359,360.25,0,0
1997/2/18,360,364,360,362,0,0
1997/2/14,359.5,361,357,358,0,0
1997/2/13,358.5,363,356,359,0,0
1997/2/12,366,366,358,360,0,0
1997/2/11,358,364.5,358,364,0,0
1997/2/10,358.5,361.5,358,359.25,0,0
1997/2/7,354,356.25,353.5,355.75,0,0
1997/2/6,358,360.25,354,354,0,0
1997/2/5,353,359,352,357.25,0,0
1997/2/4,351.5,354,351.5,353.5,0,0
1997/2/3,350.5,352.5,348.5,350.25,0,0
1997/1/31,355,355.5,350,351.25,0,0
1997/1/30,357,358.25,354.5,355,0,0
1997/1/29,361,361,356,356.5,0,0
1997/1/28,359,362.5,358.75,361,0,0
1997/1/27,356.5,358,356,357,0,0
1997/1/24,359,359.5,355,355.5,0,0
1997/1/23,359,360.5,355,355.75,0,0
1997/1/22,364,364,361,361.25,0,0
1997/1/21,359.5,363.5,358,361.75,0,0
1997/1/20,359,361.5,358,358,0,0
1997/1/17,364,364.5,360,361.75,0,0
1997/1/16,365.5,367.5,363,364.5,0,0
1997/1/15,364.5,366.75,364,365.25,0,0
1997/1/14,368,368.5,363.5,364.5,0,0
1997/1/13,366,370,365,369,0,0
1997/1/10,366,375,364,365.5,0,0
1997/1/9,364,365,358,359.75,0,0
1997/1/8,368,368,364.75,365.75,0,0
1997/1/7,365,368,364,368,0,0
1997/1/6,367,369,364,364,0,0
1997/1/3,363.5,365,361.5,363,0,0
1997/1/2,360.5,363,360.5,363,0,0
1996/12/31,362,362.5,359,359,0,0
1996/12/30,365,365,362,363,0,0
1996/12/27,365,366.25,364,365,0,0
1996/12/26,365,365,364,364.75,0,0
1996/12/24,364,364,363,363,0,0
1996/12/23,367.5,368,364,364,0,0
1996/12/20,373,373,369.5,369.75,0,0
1996/12/19,387,388.5,382.5,384.5,0,0
1996/12/18,382.5,391,382.5,387,0,0
1996/12/17,377.5,380.75,374.5,380,0,0
1996/12/16,375,376.5,373.5,376.25,0,0
1996/12/13,376.5,377,372,373.25,0,0
1996/12/12,372,375.5,369,375,0,0
1996/12/11,366,370.25,366,368.75,0,0
1996/12/10,362,365.5,361,362.75,0,0
1996/12/9,363,366.5,360,360.5,0,0
1996/12/5,357,361,355,359.5,0,0
1996/12/2,369,372,366.5,367.25,0,0
1996/11/29,375,376.5,370.5,370.5,0,0
1996/11/27,382,382,374,374,0,0
1996/11/26,382,383,377.5,381,0,0
1996/11/25,382,387,379,380.5,0,0
1996/11/22,378,381.5,378,378.25,0,0
1996/11/21,382.5,387,377,377,0,0
1996/11/20,373,380,373,380,0,0
1996/11/19,373,375.5,370,370.25,0,0
1996/11/18,378,378,374,374,0,0
1996/11/15,383.5,384.5,379,380.75,0,0
1996/11/13,382,386,380.25,382.5,0,0
1996/11/12,377,383.5,377,378.5,0,0
1996/11/8,367.5,372,367.5,370.5,0,0
1996/11/7,367.75,370,366.5,366.5,0,0
1996/11/6,368,368,364.5,366,0,0
1996/11/5,374,374,365,365,0,0
1996/11/4,376.5,378,374,374.25,0,0
1996/11/1,379,379,374,377.5,0,0
1996/10/31,377,378,375,376.75,0,0
1996/10/30,383,383,379.5,380.25,0,0
1996/10/29,385,385,381,384,0,0
1996/10/28,386,388,383.5,384,0,0
1996/10/25,386.5,391,385,385,0,0
1996/10/24,392.5,392.5,385,385,0,0
1996/10/23,390.5,392.5,390.5,390.5,0,0
1996/10/22,387,388,385,387.5,0,0
1996/10/21,389.5,390.5,388,388,0,0
1996/10/18,390,391.5,388,390.5,0,0
1996/10/17,392.5,393,388.5,391,0,0
1996/10/16,394.5,396.5,391,391,0,0
1996/10/15,397,398,393,393,0,0
1996/10/14,397,399,395.5,396,0,0
1996/10/11,394,400,394,395,0,0
1996/10/10,398,400,397,398.25,0,0
1996/10/9,402,403,400,400,0,0
1996/10/8,395.5,401,394.5,400,0,0
1996/10/7,395.5,398,394.5,396,0,0
1996/10/4,397,397,393,394,0,0
1996/10/3,402,403,399,400,0,0
1996/10/2,408.5,409.5,400.5,400.5,0,0
1996/10/1,408,411,405,405.5,0,0
1996/9/27,408,409.25,407.5,407.75,0,0
1996/9/26,410,412.5,406,406.5,0,0
1996/9/25,412,414,409.5,411,0,0
1996/9/24,413,415.25,412,412,0,0
1996/9/23,409,417,407,413.25,0,0
1996/9/20,407,414,407,410,0,0
1996/9/19,415,416,406,407.5,0,0
1996/9/18,408,414,406.75,414,0,0
1996/9/17,412,415,410,410.5,0,0
1996/9/16,414,414,407,410.5,0,0
1996/9/13,419.5,419.5,415.25,416.25,0,0
1996/9/12,419,424.5,418,423,0,0
1996/9/11,431,432,419,420,0,0
1996/9/10,433,436.5,432,434,0,0
1996/9/9,430,432,427.5,431.5,0,0
1996/9/6,433,435.5,429,431.25,0,0
1996/9/5,437,438,431,436.25,0,0
1996/9/4,444,447,436,437,0,0
1996/9/3,450,451,447,447,0,0
1996/8/30,456,458,447.5,447.5,0,0
1996/8/29,459,462,456,457.25,0,0
1996/8/28,470.25,470.25,461.5,462,0,0
1996/8/27,466,470.5,465,470.25,0,0
1996/8/26,463,469,461,468,0,0
1996/8/23,460,466.5,460,461.75,0,0
1996/8/22,460,464,459,463,0,0
1996/8/21,466,466.5,459,459.25,0,0
1996/8/20,467,467,463,465,0,0
1996/8/19,453,467.5,452,467.25,0,0
1996/8/16,461,461.5,455.5,457.25,0,0
1996/8/15,467,467,462.5,463.5,0,0
1996/8/14,468.5,474.5,466,466.5,0,0
1996/8/13,481,481.5,468.5,471.5,0,0
1996/8/12,483,492,479.5,487,0,0
1996/8/9,470.5,478,470.5,472,0,0
1996/8/8,468,476,467.5,470.5,0,0
1996/8/7,463,467.5,463,466,0,0
1996/8/6,463,463,456.5,461.25,0,0
1996/8/5,462,462,456,460.5,0,0
1996/8/2,469,470,464,464.75,0,0
1996/8/1,468,471,465,470,0,0
1996/7/31,465,467.5,462.5,465,0,0
1996/7/30,471.5,473.5,465,466,0,0
1996/7/29,468,476,465,475.75,0,0
1996/7/26,475,475,463.5,468.5,0,0
1996/7/25,471,473,467.5,472,0,0
1996/7/24,479.5,479.5,472.5,472.5,0,0
1996/7/23,486,487,480,481.5,0,0
1996/7/22,479.5,483.5,476,478.75,0,0
1996/7/19,500.5,502,480,480,0,0
1996/7/18,504,507,499,500,0,0
1996/7/17,498,506.5,495,505.75,0,0
1996/7/16,509,510.5,496,501,0,0
1996/7/15,498,514,498,509,0,0
1996/7/12,509,523,506,508.5,0,0
1996/7/11,499,518,499,511,0,0
1996/7/10,495.5,499,495,498,0,0
1996/7/9,493.5,499,489.5,497.75,0,0
1996/7/8,493,494.5,490,490,0,0
1996/7/5,493,494,489,489.25,0,0
1996/7/3,493,496.5,490.5,496,0,0
1996/7/2,506,506,493,494,0,0
1996/7/1,514.5,515,504,511,0,0
1996/6/28,510,515,502.5,513.75,0,0
1996/6/27,525.5,527,515,518.25,0,0
1996/6/26,532,532,526,527,0,0
1996/6/25,532,535.5,532,534,0,0
1996/6/24,525,534.5,525,533,0,0
1996/6/21,531,534,525.5,526.5,0,0
1996/6/20,536,537,530,530.25,0,0
1996/6/19,544,544,536,537.25,0,0
1996/6/18,540,547,538,545.5,0,0
1996/6/17,543,550,539,540.5,0,0
1996/6/14,537,544,537,539,0,0
1996/6/13,537,548,531.5,541,0,0
1996/6/12,545.5,550.5,537,538.5,0,0
1996/6/11,570,571,541,548.25,0,0
1996/6/10,553,564.75,553,564.75,0,0
1996/6/7,548,549,538,544.75,0,0
1996/6/6,533,553,533,538,0,0
1996/6/5,532,540,525,533,0,0
1996/6/4,553.25,554,531.75,531.75,0,0
1996/6/3,560,561,545,551.75,0,0
1996/5/31,557.5,565,555,565,0,0
1996/5/30,546,561,546,558.25,0,0
1996/5/29,569.5,572,545.75,546.75,0,0
1996/5/28,596,596,575.75,575.75,0,0
1996/5/24,599,600,592,595.75,0,0
1996/5/23,594,604,592,598.75,0,0
1996/5/22,601,603,592,592.75,0,0
1996/5/21,610.5,611.5,598,598,0,0
1996/5/20,602.25,604.5,595,604.5,0,0
1996/5/17,612.25,623,609,614.5,0,0
1996/5/16,612,613.5,602,607,0,0
1996/5/15,615.5,616,605,610,0,0
1996/5/14,618.625,620,604,613.5,0,0
1996/5/13,625,627,613.5,622.25,0,0
1996/5/10,631.5,636,617,618,0,0
1996/5/9,632,643,629,639.25,0,0
1996/5/8,615.5,622.75,613,622.75,0,0
1996/5/7,587.75,604,586.5,602.75,0,0
1996/5/6,603.875,607.75,584,586.5,0,0
1996/5/3,583.5,590,572,587.75,0,0
1996/5/2,616.5,621.5,571,576.5,0,0
1996/5/1,583.75,592.5,573,592.5,0,0
1996/4/30,576,586,561.25,562.5,0,0
1996/4/29,591.625,606,591.25,591.25,0,0
1996/4/26,616.5,635,608,611.25,0,0
1996/4/25,617.25,640,615,622.25,0,0
1996/4/24,600,623,591,610,0,0
1996/4/23,616,620,604,606.75,0,0
1996/4/22,592.5,595.25,590,595.25,0,0
1996/4/19,567,577,564,575.25,0,0
1996/4/18,542.625,560,540.25,559.5,0,0
1996/4/17,512.5,538,508,535.75,0,0
1996/4/16,545.5,546.5,521,523,0,0
1996/4/15,541,557,538,540.5,0,0
1996/4/12,525,551,525,546,0,0
1996/4/11,535,548.5,530,531,0,0
1996/4/10,509,518.5,506,518.5,0,0
1996/4/9,498.5,506,497.5,498.5,0,0
1996/4/8,494.5,501.5,494.5,498.25,0,0
1996/4/4,490,499.5,488.5,495,0,0
1996/4/3,479.625,494.5,479.5,493,0,0
1996/4/2,478,485.5,477.5,481,0,0
1996/4/1,475.625,480,475,478.5,0,0
1996/3/29,476,480.5,473.5,476.75,0,0
1996/3/28,472.5,473.5,471.5,473,0,0
1996/3/27,470,476.5,469.5,476,0,0
1996/3/26,463,477.5,463,474.25,0,0
1996/3/25,456,463,456,461.5,0,0
1996/3/22,455,456.25,452,454,0,0
1996/3/21,454.5,456,454,455,0,0
1996/3/20,450.75,459,449.5,455.5,0,0
1996/3/19,472.625,472.75,468.75,470,0,0
1996/3/18,467.5,471,467,470.5,0,0
1996/3/15,472,474,468,468.25,0,0
1996/3/14,480,481.5,475,475,0,0
1996/3/13,478,481.5,476.5,477.75,0,0
1996/3/12,478,482,478,480.5,0,0
1996/3/11,484,485.25,482,483,0,0
1996/3/8,485,487.5,483,486,0,0
1996/3/7,483.25,487,482.25,484.75,0,0
1996/3/6,485,485.5,477.5,479.5,0,0
1996/3/5,488,490,481,482.5,0,0
1996/3/4,488,488,484,487.5,0,0
1996/3/1,483.5,488,482.5,486,0,0
1996/2/29,481,484.5,479,484,0,0
1996/2/28,481.5,483,479.5,481,0,0
1996/2/27,486,487.25,481,481.75,0,0
1996/2/26,480,484,477.5,483,0,0
